Problema,Algoritmo,M (Objetivos),N (Variáveis),Semente,Hipervolume,IGDPlus,Spacing,Pareto Subset,Taxa de Erro
MochilaMultiobjetivo,MEAMT,7,100,3,1.0163144291630009,0.02374886482611251,0.052346365073108074,0.9893175074183976,0.010682492581602365
MochilaMultiobjetivo,MEAMT,7,100,4,1.0137031482490009,0.02374886482611251,0.052346365073108074,0.9893175074183976,0.010682492581602365
MochilaMultiobjetivo,MEAMT,7,100,5,1.0128846870670007,0.02374886482611251,0.052346365073108074,0.9893175074183976,0.010682492581602365
MochilaMultiobjetivo,MEAMT,7,100,6,1.0144631479180009,0.02374886482611251,0.052346365073108074,0.9893175074183976,0.010682492581602365
MochilaMultiobjetivo,MEAMT,7,100,7,1.0138785327880007,0.02374886482611251,0.052346365073108074,0.9893175074183976,0.010682492581602365
MochilaMultiobjetivo,MEAMT,7,100,8,1.0152231475870008,0.02374886482611251,0.052346365073108074,0.9893175074183976,0.010682492581602365
MochilaMultiobjetivo,MEAMT,7,100,9,1.0154180192970008,0.02374886482611251,0.052346365073108074,0.9893175074183976,0.010682492581602365
MochilaMultiobjetivo,MEAMT,7,100,10,1.020543145270001,0.02374886482611251,0.052346365073108074,0.9893175074183976,0.010682492581602365
MochilaMultiobjetivo,MEAMT,7,100,11,1.0156713525200007,0.02374886482611251,0.052346365073108074,0.9893175074183976,0.010682492581602365
MochilaMultiobjetivo,MEAMT,7,100,12,1.0136251995650007,0.02374886482611251,0.052346365073108074,0.9893175074183976,0.010682492581602365
MochilaMultiobjetivo,MEAMT,7,100,13,1.0106826367440007,0.02374886482611251,0.052346365073108074,0.9893175074183976,0.010682492581602365
MochilaMultiobjetivo,MEAMT,7,100,14,1.0111503288480008,0.02374886482611251,0.052346365073108074,0.9893175074183976,0.010682492581602365
MochilaMultiobjetivo,MEAMT,7,100,15,1.0121052002270008,0.02374886482611251,0.052346365073108074,0.9893175074183976,0.010682492581602365
MochilaMultiobjetivo,MEAMT,7,100,16,1.0125534051600007,0.02374886482611251,0.052346365073108074,0.9893175074183976,0.010682492581602365
MochilaMultiobjetivo,MEAMT,7,100,17,1.0130600716060008,0.02374886482611251,0.052346365073108074,0.9893175074183976,0.010682492581602365
MochilaMultiobjetivo,MEAMT,7,100,18,1.0177564798170007,0.02374886482611251,0.052346365073108074,0.9893175074183976,0.010682492581602365
MochilaMultiobjetivo,MEAMT,7,100,19,1.0131575074610006,0.02374886482611251,0.052346365073108074,0.9893175074183976,0.010682492581602365
MochilaMultiobjetivo,MEAMT,7,100,20,1.0147554554830007,0.02374886482611251,0.052346365073108074,0.9893175074183976,0.010682492581602365
MochilaMultiobjetivo,MEAMT,7,100,21,1.0163728906760008,0.02374886482611251,0.052346365073108074,0.9893175074183976,0.010682492581602365
MochilaMultiobjetivo,MEAMT,7,100,22,1.0149308400220007,0.02374886482611251,0.052346365073108074,0.9893175074183976,0.010682492581602365
MochilaMultiobjetivo,MEAMT,7,100,23,1.0103708420080009,0.02374886482611251,0.052346365073108074,0.9893175074183976,0.010682492581602365
MochilaMultiobjetivo,MEAMT,7,100,24,1.0190036587610007,0.02374886482611251,0.052346365073108074,0.9893175074183976,0.010682492581602365
MochilaMultiobjetivo,MEAMT,7,100,25,1.0153205834420007,0.02374886482611251,0.052346365073108074,0.9893175074183976,0.010682492581602365
MochilaMultiobjetivo,MEAMT,7,100,26,1.0144631479180009,0.02374886482611251,0.052346365073108074,0.9893175074183976,0.010682492581602365
MochilaMultiobjetivo,MEAMT,7,100,27,1.0130210972640006,0.02374886482611251,0.052346365073108074,0.9893175074183976,0.010682492581602365
MochilaMultiobjetivo,MEAMT,7,100,28,1.0128262255540006,0.02374886482611251,0.052346365073108074,0.9893175074183976,0.010682492581602365
MochilaMultiobjetivo,MEAMT,7,100,29,1.0167431469250008,0.02374886482611251,0.052346365073108074,0.9893175074183976,0.010682492581602365
MochilaMultiobjetivo,MEAMT,7,100,30,1.0168600699510006,0.02374886482611251,0.052346365073108074,0.9893175074183976,0.010682492581602365
DTLZ2,NSGA3,7,16,1,1.9323673635310015,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,2,1.9320165944530014,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,3,1.9327765941220014,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,4,1.9335560809620014,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,5,1.9324842865570016,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,6,1.9319191585980016,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,7,1.9326206967540014,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,8,1.9319971072820012,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,9,1.9323283891890013,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,10,1.9331273632000014,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,11,1.9326206967540014,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,12,1.9327181326090013,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,13,1.9324647993860014,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,14,1.9328740299770015,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,15,1.9327765941220014,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,16,1.9322504405050014,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,17,1.9326596710960013,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,18,1.9325037737280015,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,19,1.9332832605680013,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,20,1.9327765941220014,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,21,1.9326791582670015,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,22,1.9338094141850013,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,23,1.9323089020180015,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,24,1.9321335174790013,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,25,1.9328935171480013,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,26,1.9334781322780012,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,27,1.9317437740590013,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,28,1.9320165944530014,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,29,1.9326206967540014,0.07067371050464155,0.16230723059678115,,
DTLZ2,NSGA3,7,16,30,1.9325037737280015,0.07067371050464155,0.16230723059678115,,
DTLZ2,MEAMT,7,16,1,1.8640063676630014,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,2,1.8658966232500014,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,3,1.8657017515400014,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,4,1.8640648291760014,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,5,1.8620186762210014,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,6,1.8636750857560014,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,7,1.8640648291760014,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,8,1.8629540604290014,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,9,1.8650197005550013,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,10,1.8661109821310014,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,11,1.8650586748970013,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,12,1.8648053416740014,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,13,1.8640258548340012,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,14,1.8640453420050014,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,15,1.8628955989160014,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,16,1.8652535466070013,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,17,1.8644935469380013,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,18,1.8652535466070013,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,19,1.8649222647000012,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,20,1.8651755979230014,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,21,1.8638309831240012,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,22,1.8650781620680015,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,23,1.8660720077890014,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,24,1.8653120081200014,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,25,1.8642597008860013,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,26,1.8664617512090014,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,27,1.8649027775290015,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,28,1.8632658551650014,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,29,1.8646104699640014,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT,7,16,30,1.8670853406810013,0.1387356172303489,0.024903174518472005,,
DTLZ2,MEAMT-ENXUTO,7,16,1,1.6832238822960013,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,2,1.6844125997270012,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,3,1.6858546503810012,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,4,1.6854843941320012,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,5,1.6889725977410013,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,6,1.6844125997270012,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,7,1.685231060909001,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,8,1.6846659329500013,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,9,1.6847828559760012,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,10,1.6814895240770014,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,11,1.685464906961001,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,12,1.6824443954560013,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,13,1.6821131135490013,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,14,1.6852505480800013,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,15,1.6846659329500013,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,16,1.6849582405150012,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,17,1.6842177280170012,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,18,1.6831264464410012,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,19,1.6828341388760013,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,20,1.6851531122250012,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,21,1.6842177280170012,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,22,1.6872577266930011,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,23,1.6829900362440011,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,24,1.6885438799790011,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,25,1.6818013188130012,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,26,1.6811192678280011,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,27,1.6858936247230012,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,28,1.6833992668350013,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,29,1.6860690092620012,0.1420638143492373,0.046172786684263,,
DTLZ2,MEAMT-ENXUTO,7,16,30,1.6830095234150013,0.1420638143492373,0.046172786684263,,
DTLZ2,MOEAD,7,16,1,1.9324063378730014,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,2,1.9326012095830014,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,3,1.9326986454380013,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,4,1.9324453122150014,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,5,1.9324842865570016,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,6,1.9328350556350014,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,7,1.9318606970850014,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,8,1.9321919789920012,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,9,1.9329130043190015,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,10,1.9326791582670015,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,11,1.9331273632000014,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,12,1.9325037737280015,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,13,1.9328935171480013,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,14,1.9311201845870014,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,15,1.9328350556350014,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,16,1.9329324914900015,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,17,1.9319971072820012,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,18,1.9328935171480013,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,19,1.9324842865570016,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,20,1.9325037737280015,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,21,1.9325817224120014,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,22,1.9321140303080016,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,23,1.9326596710960013,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,24,1.9324647993860014,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,25,1.9328545428060013,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,26,1.9325232608990013,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,27,1.9325622352410015,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,28,1.9329130043190015,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,29,1.9336535168170015,0.07061373111022132,0.16225657463184262,,
DTLZ2,MOEAD,7,16,30,1.9330104401740016,0.07061373111022132,0.16225657463184262,,
DTLZ2,NSGA2deap,7,16,1,0.0,1.1734740672472659,0.6992337465461774,,
DTLZ2,NSGA2deap,7,16,2,0.3851639348150003,0.6645774678061426,0.6430540524927816,,
DTLZ2,NSGA2deap,7,16,3,0.5571577060610005,0.6338823664782453,0.6427646162870913,,
DTLZ2,NSGA2deap,7,16,4,0.12082046020000009,0.8447747340679934,0.6917669940163046,,
DTLZ2,NSGA2deap,7,16,5,0.23431374410400016,0.7662311879205178,0.7073121088548939,,
DTLZ2,NSGA2deap,7,16,6,0.0,1.194885231008098,0.6993283411677004,,
DTLZ2,NSGA2deap,7,16,7,0.7862099139950005,0.45088345230612503,0.5589883095272019,,
DTLZ2,NSGA2deap,7,16,8,0.00044820493300000034,0.9745785060207781,0.6973886527339413,,
DTLZ2,NSGA2deap,7,16,9,0.0,1.3312061663253907,0.6997391110356059,,
DTLZ2,NSGA2deap,7,16,10,0.0,1.0837183085311426,0.6476458763643548,,
DTLZ2,NSGA2deap,7,16,11,0.0,1.2353259935383454,0.6546440828257714,,
DTLZ2,NSGA2deap,7,16,12,0.3452152342650003,0.6856477924273698,0.6786369846241361,,
DTLZ2,NSGA2deap,7,16,13,0.3834100894250003,0.717070502040281,0.6630261167842157,,
DTLZ2,NSGA2deap,7,16,14,0.002669742427000002,0.9523954659883336,0.6861874771402738,,
DTLZ2,NSGA2deap,7,16,15,0.07964406787700005,0.8297111880121505,0.6122384589771888,,
DTLZ2,NSGA2deap,7,16,16,0.0,1.2429092810121893,0.7030765266747391,,
DTLZ2,NSGA2deap,7,16,17,0.08623073167500006,1.0239047894873812,0.7029717076411861,,
DTLZ2,NSGA2deap,7,16,18,0.8317124582800006,0.43779301920452,0.6521353491592357,,
DTLZ2,NSGA2deap,7,16,19,0.0,1.3369775808849103,0.7436834182156896,,
DTLZ2,NSGA2deap,7,16,20,0.2573865545680002,0.7801206953082166,0.6603386897976096,,
DTLZ2,NSGA2deap,7,16,21,0.5108756749360004,0.6296662431090874,0.6295024127095763,,
DTLZ2,NSGA2deap,7,16,22,0.003722049661000003,0.9520836226516193,0.725344512009089,,
DTLZ2,NSGA2deap,7,16,23,0.45656492935900034,0.6968391385519438,0.6505065162432827,,
DTLZ2,NSGA2deap,7,16,24,0.0005066664460000003,1.2339746208951752,0.695361360825806,,
DTLZ2,NSGA2deap,7,16,25,0.0014615378250000012,1.2316366164411914,0.701966374426037,,
DTLZ2,NSGA2deap,7,16,26,0.16657633770800012,0.8604815189138204,0.6977891884494964,,
DTLZ2,NSGA2deap,7,16,27,0.10867995266700008,0.8383114032626642,0.6666407943715167,,
DTLZ2,NSGA2deap,7,16,28,0.5567095011280004,0.622673755180978,0.6338678776935144,,
DTLZ2,NSGA2deap,7,16,29,0.0,1.1818006378642059,0.6683516497027527,,
DTLZ2,NSGA2deap,7,16,30,0.0007405124980000005,1.3967649585631188,0.6956334297103441,,
DTLZ2,NSGA3,5,14,1,1.5685145323515366,0.04868558316535145,0.10974386137057493,,
DTLZ2,NSGA3,5,14,2,1.5685139572298996,0.048693757098995226,0.10981536857585095,,
DTLZ2,NSGA3,5,14,3,1.5685151753212008,0.048694913440676696,0.1098201998576768,,
DTLZ2,NSGA3,5,14,4,1.5685161038871507,0.048687228646284136,0.10972270999766637,,
DTLZ2,NSGA3,5,14,5,1.5685141924441603,0.04870063264116031,0.10974827922278572,,
DTLZ2,NSGA3,5,14,6,1.5685105015434155,0.04868762109297911,0.10971058045525714,,
DTLZ2,NSGA3,5,14,7,1.5684709011570772,0.048773776280842715,0.10976820927731737,,
DTLZ2,NSGA3,5,14,8,1.568512278745632,0.048697726165766765,0.10973346473855364,,
DTLZ2,NSGA3,5,14,9,1.5685158063286124,0.04871733347179118,0.10971543984446394,,
DTLZ2,NSGA3,5,14,10,1.568513812013136,0.04868619571376079,0.10978231980435746,,
DTLZ2,NSGA3,5,14,11,1.5685014690003896,0.04869484873285338,0.10964241057469352,,
DTLZ2,NSGA3,5,14,12,1.5685149167319294,0.048684608663084,0.10971967224910395,,
DTLZ2,NSGA3,5,14,13,1.5685132900935508,0.048694172356696167,0.10982471524728273,,
DTLZ2,NSGA3,5,14,14,1.5685135678241104,0.04868539649919551,0.10979581128989899,,
DTLZ2,NSGA3,5,14,15,1.5685064077337811,0.04871203173879329,0.10979861699101988,,
DTLZ2,NSGA3,5,14,16,1.5685138597003525,0.048700873605877035,0.10982209570908426,,
DTLZ2,NSGA3,5,14,17,1.5685134738618793,0.04869586481304638,0.10977518789353907,,
DTLZ2,NSGA3,5,14,18,1.5685115391720623,0.04870208375276069,0.10970991491208142,,
DTLZ2,NSGA3,5,14,19,1.5685131682926592,0.048686548389335976,0.10975140989101899,,
DTLZ2,NSGA3,5,14,20,1.5685145110942456,0.0486953604829911,0.1096771357777042,,
DTLZ2,NSGA3,5,14,21,1.5685136843111422,0.04868630438859058,0.10978279812113051,,
DTLZ2,NSGA3,5,14,22,1.568513601871767,0.04870201695442313,0.10972125486348434,,
DTLZ2,NSGA3,5,14,23,1.5685079958909092,0.048706762281220714,0.10984668784807027,,
DTLZ2,NSGA3,5,14,24,1.5685147801225967,0.04868771188506972,0.10976341467786463,,
DTLZ2,NSGA3,5,14,25,1.5685100870768292,0.048700137117689675,0.10981329217503784,,
DTLZ2,NSGA3,5,14,26,1.568514225887815,0.04869885165090663,0.10977308199196333,,
DTLZ2,NSGA3,5,14,27,1.568513593459027,0.04869119441341278,0.10974092216379915,,
DTLZ2,NSGA3,5,14,28,1.5685116004137485,0.04872235387944019,0.10977346385959345,,
DTLZ2,NSGA3,5,14,29,1.5685141359607269,0.04869408497803302,0.10983002615138995,,
DTLZ2,NSGA3,5,14,30,1.5685140152533315,0.04869524380158041,0.10978627761361048,,
DTLZ2,MEAMT-ENXUTO,5,14,1,1.507219667839453,0.11304483332973284,0.09508459212601524,,
DTLZ2,MEAMT-ENXUTO,5,14,2,1.405951892784846,0.1462320062809322,0.14794816154993298,,
DTLZ2,MEAMT-ENXUTO,5,14,3,1.4769839658424733,0.11806165960060076,0.111288874895038,,
DTLZ2,MEAMT-ENXUTO,5,14,4,1.4794529160170418,0.1252170897995272,0.05446816911156691,,
DTLZ2,MEAMT-ENXUTO,5,14,5,1.4773109019758013,0.1265288165099059,0.0561643246374689,,
DTLZ2,MEAMT-ENXUTO,5,14,6,1.428294182079399,0.1388777600749745,0.07195110018521403,,
DTLZ2,MEAMT-ENXUTO,5,14,7,1.456121389034208,0.1352588552032439,0.07243354446762477,,
DTLZ2,MEAMT-ENXUTO,5,14,8,1.4554953910386792,0.11683709533819055,0.08672413093619623,,
DTLZ2,MEAMT-ENXUTO,5,14,9,1.5174271003623696,0.09217410393821501,0.1269584434508161,,
DTLZ2,MEAMT-ENXUTO,5,14,10,1.5104747451068594,0.08720325502594677,0.10406812816458734,,
DTLZ2,MEAMT-ENXUTO,5,14,11,1.4626871651679456,0.11617013263053994,0.06098225144908339,,
DTLZ2,MEAMT-ENXUTO,5,14,12,1.4706198558251045,0.12389204671175734,0.06341235959879325,,
DTLZ2,MEAMT-ENXUTO,5,14,13,1.4864043580454742,0.12755507672783892,0.05519580661648752,,
DTLZ2,MEAMT-ENXUTO,5,14,14,1.4676783019640613,0.1337022094627162,0.05179952778630973,,
DTLZ2,MEAMT-ENXUTO,5,14,15,1.5204389306695019,0.1002167569409869,0.13368891140441896,,
DTLZ2,MEAMT-ENXUTO,5,14,16,1.4785210625225635,0.11355986725103154,0.10222822893835178,,
DTLZ2,MEAMT-ENXUTO,5,14,17,1.287351552148205,0.1536318343115044,0.05969627479059573,,
DTLZ2,MEAMT-ENXUTO,5,14,18,1.5007816123398647,0.11359755738773789,0.09968507340906302,,
DTLZ2,MEAMT-ENXUTO,5,14,19,1.5058122039843616,0.11213513229269335,0.07194884991705472,,
DTLZ2,MEAMT-ENXUTO,5,14,20,1.4988560237535855,0.12230736352074209,0.08705286647315724,,
